"customer_id","gender","senior_citizen","partner","dependents","tenure_months","phone_service","multiple_lines","internet_service","online_security","online_backup","device_protection","tech_support","streaming_tv","streaming_movies","contract","paperless_billing","payment_method","monthly_charges","total_charges","avg_monthly_revenue","tenure_bucket","is_monthly_contract","has_fiber_internet","addon_services_count","churn"
"6217-KDYWC","Male",False,False,True,57,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",True,"Mailed check","19.60","1170.55","20.5359649122807018","24+",False,False,0,False
"0390-DCFDQ","Female",True,True,False,1,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Mailed check","70.45","70.45","70.4500000000000000","0-6",True,True,0,True
"3146-MSEGF","Female",True,True,True,72,True,"Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year",True,"Credit card (automatic)","88.05","6425.65","89.2451388888888889","24+",False,False,6,False
"4080-OGPJL","Female",False,False,False,8,True,"Yes","DSL","Yes","No","No","Yes","No","Yes","Month-to-month",False,"Electronic check","71.15","563.65","70.4562500000000000","6-12",True,False,3,True
"1095-WGNGG","Female",False,True,False,61,True,"Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Two year",True,"Bank transfer (automatic)","101.05","5971.25","97.8893442622950820","24+",False,True,3,False
"2636-SJDOU","Male",False,False,False,64,True,"Yes","Fiber optic","Yes","Yes","No","No","No","No","One year",True,"Credit card (automatic)","84.30","5289.05","82.6414062500000000","24+",False,True,2,False
"1131-QQZEB","Male",True,True,False,71,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Bank transfer (automatic)","23.95","1756.20","24.7352112676056338","24+",False,False,0,False
"5716-EZXZN","Female",False,True,True,65,True,"Yes","Fiber optic","Yes","Yes","No","Yes","Yes","No","Two year",True,"Credit card (automatic)","99.05","6416.70","98.7184615384615385","24+",False,True,4,False
"6837-BJYDQ","Male",False,False,False,3,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Mailed check","19.60","61.35","20.4500000000000000","0-6",False,False,0,False
"2135-RXIHG","Male",False,False,False,1,True,"No","DSL","No","No","No","No","No","No","Month-to-month",True,"Electronic check","45.65","45.65","45.6500000000000000","0-6",True,False,0,True
"6440-DKQGE","Male",False,False,True,30,True,"No","DSL","No","Yes","Yes","No","Yes","No","One year",False,"Credit card (automatic)","64.50","1929.95","64.3316666666666667","24+",False,False,3,False
"3466-BYAVD","Male",False,True,True,15,True,"No","DSL","No","Yes","Yes","Yes","No","Yes","Month-to-month",True,"Mailed check","69.50","1071.40","71.4266666666666667","13-24",True,False,4,False
"3780-YVMFA","Female",False,True,True,8,True,"No","DSL","No","No","No","Yes","Yes","Yes","Month-to-month",True,"Electronic check","68.55","564.35","70.5437500000000000","6-12",True,False,3,False
"3874-EQOEP","Male",False,False,False,7,True,"Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month",False,"Mailed check","95.00","655.50","93.6428571428571429","6-12",True,True,2,True
"1679-JRFBR","Female",False,True,True,70,True,"Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year",True,"Credit card (automatic)","108.15","7930.55","113.2935714285714286","24+",False,True,5,False
"9073-ZZIAY","Male",False,True,True,62,True,"No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year",False,"Electronic check","86.10","5215.25","84.1169354838709677","24+",False,False,6,False
"3077-RSNTJ","Female",False,True,True,6,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","19.70","113.50","18.9166666666666667","6-12",True,False,0,False
"6551-GNYDG","Female",False,True,True,14,True,"No","Fiber optic","No","No","No","No","No","Yes","Month-to-month",True,"Bank transfer (automatic)","80.90","1152.80","82.3428571428571429","13-24",True,True,1,False
"9167-APMXZ","Female",False,False,False,22,True,"Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month",True,"Bank transfer (automatic)","84.15","1821.95","82.8159090909090909","13-24",True,True,1,False
"2749-CTKAJ","Male",False,True,True,22,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Mailed check","20.15","419.90","19.0863636363636364","13-24",False,False,0,False
"6371-NZYEG","Male",False,True,True,16,True,"No","DSL","Yes","No","Yes","No","Yes","No","Two year",False,"Mailed check","64.25","1024.00","64.0000000000000000","13-24",False,False,3,False
"7554-NEWDD","Male",False,False,False,10,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Bank transfer (automatic)","25.70","251.60","25.1600000000000000","6-12",False,False,0,False
"8992-VONJD","Female",False,False,True,13,True,"No","DSL","Yes","Yes","No","No","No","No","Month-to-month",True,"Electronic check","56.00","764.55","58.8115384615384615","13-24",True,False,2,False
"0867-MKZVY","Female",False,True,False,20,True,"Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month",False,"Electronic check","82.40","1592.35","79.6175000000000000","13-24",True,True,1,True
"4482-EWFMI","Female",False,False,False,2,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Electronic check","69.70","135.20","67.6000000000000000","0-6",True,True,0,False
"4648-YPBTM","Male",False,False,False,53,True,"Yes","DSL","No","Yes","Yes","Yes","No","Yes","Two year",True,"Bank transfer (automatic)","73.90","3958.25","74.6839622641509434","24+",False,False,4,False
"2907-ILJBN","Female",False,True,True,11,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Mailed check","20.60","233.90","21.2636363636363636","6-12",False,False,0,False
"6345-FZOQH","Male",False,True,False,69,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Mailed check","19.90","1363.45","19.7601449275362319","24+",False,False,0,False
"3376-BMGFE","Female",False,False,False,4,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Bank transfer (automatic)","70.90","273.00","68.2500000000000000","0-6",True,True,0,True
"3445-HXXGF","Male",True,True,False,58,False,"No phone service","DSL","No","Yes","Yes","No","No","Yes","Month-to-month",True,"Electronic check","45.30","2651.20","45.7103448275862069","24+",True,False,3,True
"1159-WFSGR","Female",False,True,True,16,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Electronic check","20.40","321.40","20.0875000000000000","13-24",True,False,0,False
"7654-YWJUF","Male",False,True,False,43,True,"No","Fiber optic","Yes","No","Yes","Yes","No","No","One year",True,"Bank transfer (automatic)","84.25","3539.25","82.3081395348837209","24+",False,True,3,False
"1875-QIVME","Female",False,True,False,2,True,"Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month",True,"Electronic check","104.40","242.80","121.4000000000000000","0-6",True,True,4,True
"6727-IOTLZ","Male",False,True,False,14,True,"No","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year",False,"Mailed check","81.95","1181.75","84.4107142857142857","13-24",False,False,5,False
"0691-JVSYA","Female",False,True,False,53,True,"No","Fiber optic","No","No","Yes","No","Yes","Yes","One year",True,"Bank transfer (automatic)","94.85","5000.20","94.3433962264150943","24+",False,True,3,True
"5918-VUKWP","Female",False,False,False,32,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Bank transfer (automatic)","20.55","654.55","20.4546875000000000","24+",False,False,0,False
"1744-JHKYS","Female",False,True,False,34,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Electronic check","24.70","780.20","22.9470588235294118","24+",True,False,0,False
"2656-FMOKZ","Female",True,False,False,15,True,"Yes","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Mailed check","74.45","1145.70","76.3800000000000000","13-24",True,True,0,True
"2070-FNEXE","Female",True,False,False,7,True,"No","Fiber optic","Yes","No","No","No","No","No","Month-to-month",False,"Bank transfer (automatic)","76.45","503.60","71.9428571428571429","6-12",True,True,1,True
"5947-SGKCL","Female",False,True,True,15,True,"Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month",True,"Bank transfer (automatic)","105.35","1559.25","103.9500000000000000","13-24",True,True,4,False
"3712-PKXZA","Male",False,True,False,61,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",True,"Credit card (automatic)","20.55","1252.00","20.5245901639344262","24+",False,False,0,False
"6317-YPKDH","Female",False,False,False,1,False,"No phone service","DSL","No","Yes","No","No","No","No","Month-to-month",False,"Bank transfer (automatic)","29.95","29.95","29.9500000000000000","0-6",True,False,1,True
"6582-OIVSP","Female",False,False,False,1,True,"No","DSL","No","No","No","No","No","No","Month-to-month",False,"Mailed check","45.30","45.30","45.3000000000000000","0-6",True,False,0,False
"9367-WXLCH","Male",False,False,False,8,True,"Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month",False,"Bank transfer (automatic)","84.50","662.65","82.8312500000000000","6-12",True,True,1,True
"5524-KHNJP","Male",False,True,True,33,True,"No","DSL","Yes","No","Yes","No","Yes","Yes","One year",False,"Credit card (automatic)","74.75","2453.30","74.3424242424242424","24+",False,False,4,False
"1918-ZBFQJ","Female",False,False,False,13,True,"No","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month",True,"Electronic check","79.25","1111.65","85.5115384615384615","13-24",True,True,2,True
"1024-GUALD","Female",False,True,False,1,False,"No phone service","DSL","No","No","No","No","No","No","Month-to-month",True,"Electronic check","24.80","24.80","24.8000000000000000","0-6",True,False,0,True
"4827-USJHP","Male",False,False,False,20,True,"No","DSL","No","Yes","No","No","No","No","Month-to-month",True,"Mailed check","51.80","1023.85","51.1925000000000000","13-24",True,False,1,False
"8167-GJLRN","Male",False,False,False,3,False,"No phone service","DSL","No","No","No","Yes","No","No","Month-to-month",False,"Electronic check","30.40","82.15","27.3833333333333333","0-6",True,False,1,False
"0956-SYCWG","Female",False,False,False,13,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Electronic check","19.65","244.80","18.8307692307692308","13-24",False,False,0,False
"8017-UVSZU","Female",False,True,False,40,True,"Yes","DSL","No","Yes","No","No","No","No","Month-to-month",False,"Credit card (automatic)","56.60","2379.10","59.4775000000000000","24+",True,False,1,False
"7100-FQPRV","Male",False,True,True,43,True,"Yes","DSL","Yes","No","No","Yes","No","Yes","One year",True,"Credit card (automatic)","71.90","3173.35","73.7988372093023256","24+",False,False,3,False
"2472-OVKUP","Male",False,True,False,6,True,"No","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month",True,"Electronic check","91.00","531.00","88.5000000000000000","6-12",True,True,3,True
"2984-RGEYA","Female",False,True,True,69,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Bank transfer (automatic)","19.75","1375.40","19.9333333333333333","24+",False,False,0,False
"9680-NIAUV","Female",False,True,True,72,True,"Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year",False,"Credit card (automatic)","109.70","8129.30","112.9069444444444444","24+",False,True,5,False
"2146-EGVDT","Male",False,True,True,59,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Credit card (automatic)","19.30","1192.70","20.2152542372881356","24+",False,False,0,False
"2604-IJPDU","Female",False,True,False,20,True,"No","Fiber optic","Yes","Yes","No","Yes","Yes","No","Month-to-month",True,"Electronic check","96.55","1901.65","95.0825000000000000","13-24",True,True,4,False
"9178-JHUVJ","Male",False,True,True,24,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",True,"Bank transfer (automatic)","24.10","587.40","24.4750000000000000","13-24",False,False,0,False
"6168-YBYNP","Male",False,False,False,59,True,"Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month",True,"Electronic check","111.35","6519.75","110.5042372881355932","24+",True,True,5,False
"7255-SSFBC","Male",False,True,True,72,True,"Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year",True,"Bank transfer (automatic)","112.25","8041.65","111.6895833333333333","24+",False,True,5,False
